ID,Name,Population_increase_pct,Over65_pct_2010,Under15_pct_2010,Age_median_2010,Man_divided_by_Woman_ratio_2010,Kakukazoku_pct_2010,Single_over65_households_pct_2010,Twins_over65_households_pct_2010,Workers_over15_pct_2010,Primary_workers_pct_2010,Industrial_workers_pct_2010,Hiru_divided_Yoru_ratio_2010,A_Agriculture,B_Fishery,C_Mining,D_Construction,E_Manufacturer,F_Utility,G_IT,H_Logistics,I_Distributor,J_Financial_business,K_Real_Estate,L_Academic,M_Restaurant,N_Entertainment,O_Edudation,P_Medical,Q_Combined_Service,R_Other_Services,S_Public,T_Others
26203,京都府綾部市,-5.58377051,33.21872816,12.56464011,54.06472081,90.61702128,0.58471547,0.133686017,0.17472119,0.467407077,9.018060778,32.12722678,101.1971202,0.087223881,0.000119403,0.000179104,0.069850746,0.241134328,0.00441791,0.006626866,0.042208955,0.131283582,0.014208955,0.007104478,0.024059701,0.040835821,0.030925373,0.041791045,0.118447761,0.013074627,0.05641791,0.038626866,0.031462687
26204,京都府宇治市,-2.575299696,21.67994829,14.37329123,43.68578831,94.19590733,0.68659791,0.084664295,0.127854759,0.446624369,0.649503706,26.62441401,87.84129445,0.00584526,0.0000118,0.000153512,0.05871239,0.181226678,0.004440036,0.016413962,0.050458174,0.165096122,0.022967739,0.016780029,0.029001937,0.047565065,0.035567522,0.056126305,0.112512399,0.003365453,0.05006849,0.045463134,0.098223986
26205,京都府宮津市,-7.624824544,34.80136437,11.46167737,56.17081851,88.66925187,0.564605021,0.154562156,0.163135334,0.477641869,8.048449174,21.10029432,107.1586124,0.058879093,0.015743073,0.000734677,0.088476071,0.106423174,0.009130982,0.002728799,0.03872796,0.173593619,0.021410579,0.010600336,0.018157011,0.08270361,0.03515953,0.052686818,0.098761545,0.008291352,0.056360202,0.048593619,0.072837951
26206,京都府亀岡市,-3.146137945,20.77616621,14.17526896,44.51422071,94.48326668,0.654648843,0.068832058,0.110750543,0.484085326,4.143653072,27.63319746,85.79097176,0.038386729,0.0000224,0.000201212,0.06742829,0.188513045,0.004918509,0.011156073,0.048872096,0.160812895,0.019070402,0.012832838,0.024704331,0.05162199,0.036844106,0.050794786,0.108318988,0.008696819,0.055869794,0.037872521,0.073062219
26207,京都府城陽市,-3.939428015,24.24606903,12.67055065,47.10195853,93.25606664,0.697527564,0.082793184,0.14727698,0.458125617,1.676775924,28.04444185,80.88384122,0.015681676,0,0.000599995,0.057817656,0.203861783,0.003981782,0.015163499,0.054435869,0.167562113,0.024490686,0.014836229,0.025881583,0.049581367,0.039681457,0.049635912,0.112280797,0.004172689,0.056263125,0.039299643,0.064772138
26208,京都府向日市,-1.730231188,21.68674699,14.68846289,43.28562341,92.86449643,0.692387267,0.09117412,0.121831946,0.465910764,1.129032258,26.28205128,78.28927993,0.010785398,0,0.000079,0.063843236,0.187144437,0.003950695,0.024454804,0.056890013,0.188764223,0.025877054,0.020030025,0.034450063,0.051833123,0.036504425,0.05147756,0.106510746,0.002923515,0.058430784,0.031329014,0.044721871
26209,京都府長岡京市,0.329392315,21.65580682,14.33499425,43.42199488,94.70822055,0.658896017,0.080321413,0.120148637,0.45109213,1.005950694,27.12383111,92.11462352,0.009856457,0,0.0000278,0.052863925,0.212871699,0.003303995,0.030763251,0.047172169,0.177860455,0.032234778,0.020351501,0.044062526,0.048838049,0.034816892,0.059499681,0.113613016,0.003387289,0.056306744,0.031984896,0.020184913
26210,京都府八幡市,-1.992536409,21.46446615,13.72583361,44.82176471,96.12904931,0.688034188,0.088909735,0.123792648,0.45006534,1.960912692,24.67018038,83.93307018,0.01790044,0.0000299,0.0000599,0.057472985,0.168048613,0.0058371,0.022330649,0.075942168,0.18071063,0.024665489,0.017960308,0.027748675,0.044302092,0.035681145,0.049570449,0.096446852,0.004041069,0.055587152,0.030053582,0.0856108
26211,京都府京田辺市,4.352819909,18.97779022,14.83648475,39.34252336,98.41061151,0.563818698,0.05571331,0.09694116,0.424473568,2.28049324,24.19031347,103.5694301,0.021300215,0,0.0000694,0.05141192,0.174460556,0.007111635,0.026018178,0.050995629,0.16079234,0.025220287,0.019149379,0.033060432,0.057378755,0.034760286,0.075140498,0.094359259,0.006070908,0.04988552,0.04683272,0.065982099
26212,京都府京丹後市,-6.677055456,30.94217508,13.62519696,52.17674113,91.66314969,0.560817354,0.113209374,0.142262251,0.503353772,9.465020576,32.13712771,97.30681934,0.085271057,0.006057139,0.001379682,0.079987886,0.228724299,0.002793014,0.002658411,0.025776492,0.134804994,0.01568126,0.003768886,0.012719992,0.073325033,0.031396171,0.044991083,0.120772622,0.01265269,0.043813306,0.03832823,0.035097755
26213,京都府南丹市,-5.830067587,29.74540675,11.30096865,50.26785714,95.19955654,0.511861458,0.097738415,0.132136644,0.459675129,11.3196519,25.91895051,103.1663543,0.107617224,0.0000618,0.0000618,0.071291777,0.175202323,0.003088898,0.00759869,0.038796565,0.129733737,0.011305369,0.008896028,0.020757398,0.051028603,0.033051214,0.053190832,0.134181751,0.013467597,0.047877927,0.044047693,0.048742818
26214,京都府木津川市,4.417941257,18.62605519,17.02546846,41.33245522,92.55037262,0.721994255,0.060443168,0.110381617,0.446338212,3.971106657,20.41888436,79.30792276,0.036869319,0.0000321,0.0000642,0.058130199,0.131547676,0.009313678,0.022963034,0.043099849,0.164498828,0.026624273,0.016668272,0.043196197,0.044448727,0.033272313,0.071618974,0.119632591,0.005556091,0.05305585,0.04865594,0.070751839
26303,京都府大山崎町,0.456319027,24.22030524,14.24021234,44.78571429,94.33234803,0.712545676,0.085957891,0.153123369,0.457046492,0.864252719,25.74877068,88.19522518,0.008392418,0,0,0.054695413,0.195340761,0.004196209,0.028939372,0.068441615,0.167414267,0.022428013,0.02213862,0.035450731,0.046737086,0.030820431,0.062074953,0.127333237,0.005353784,0.061062075,0.030241644,0.028939372
26322,京都府久御山町,-0.596958653,22.19219408,14.22286468,44.69354839,95.64789771,0.642126789,0.084355828,0.108554874,0.495412844,8.85193133,32.4973176,174.8460475,0.083713851,0,0.000380518,0.067985794,0.238964992,0.002663623,0.01065449,0.088660578,0.138635211,0.010400812,0.014332826,0.015093861,0.04414003,0.037417555,0.029046169,0.07775241,0.004819888,0.052384576,0.028665652,0.054287164
26343,京都府井手町,-6.286255475,26.26095193,12.02936301,48.03191489,95.6229736,0.607912512,0.114184625,0.12994532,0.429501598,3.293601004,34.25345044,87.42748905,0.028941566,0,0.000551268,0.123484013,0.176957001,0.004134509,0.009371555,0.055953693,0.127894157,0.012403528,0.012403528,0.018743109,0.04106946,0.040518192,0.038588754,0.096747519,0.006063947,0.048511577,0.036383682,0.121278942
26344,京都府宇治田原町,-3.995469056,22.10884354,14.36817151,45.23021583,97.65927132,0.629725363,0.061712439,0.111793215,0.508083617,8.582089552,32.93946932,97.88899186,0.08390758,0,0.000810701,0.072152412,0.249087961,0.006080259,0.008512363,0.058573166,0.157681394,0.01297122,0.009120389,0.018443454,0.031009323,0.040535063,0.036886907,0.099513579,0.006688285,0.043980543,0.041751115,0.022294285
26364,京都府笠置町,-15.80565806,37.699877,7.380073801,58.67857143,88.63109049,0.538827258,0.171156894,0.201267829,0.425584256,3.188405797,23.91304348,82.04182042,0.031791908,0,0,0.099710983,0.138728324,0.00433526,0.002890173,0.056358382,0.160404624,0.026011561,0.015895954,0.01300578,0.069364162,0.070809249,0.039017341,0.141618497,0.00867052,0.054913295,0.063583815,0.002890173
26365,京都府和束町,-11.66889781,32.62664584,8.703414416,56.80526316,89.0341628,0.553713528,0.107427056,0.165119363,0.476796073,24.49177154,23.18489835,83.9134315,0.236780533,0,0,0.085166121,0.138979878,0.002807674,0.005615349,0.054749649,0.120729995,0.014038372,0.004211511,0.012634534,0.030884417,0.040243332,0.037903603,0.089845578,0.008423023,0.043051006,0.040711277,0.033224146
26366,京都府精華町,2.127420713,16.94886699,17.91480639,41.37437186,92.06511778,0.742668319,0.053531599,0.10417183,0.451922537,2.549006922,21.61480235,76.65450463,0.02446901,0,0.000186312,0.05576947,0.151533971,0.010868215,0.030803627,0.035771954,0.166501056,0.034281456,0.016830207,0.049000124,0.039995032,0.029499441,0.085144703,0.116755683,0.005837784,0.054651596,0.052043224,0.040057136
26367,京都府南山城村,-13.84015595,35.2195122,8.130081301,57.68382353,90.7063197,0.526595745,0.121453901,0.175531915,0.485380117,17.01837985,20.08168822,79.62962963,0.167336011,0,0.000669344,0.046854083,0.149933066,0.008701473,0.00334672,0.057563588,0.107764391,0.018072289,0.00334672,0.016064257,0.06626506,0.064926372,0.045515395,0.115796519,0.014056225,0.042168675,0.054886212,0.016733601
26407,京都府京丹波町,-8.104500381,34.84867752,11.33646999,56.17777778,88.65571411,0.553097345,0.136283186,0.176814159,0.484426646,15.78593519,28.43888665,92.08619375,0.153785592,0.000262433,0.000524866,0.078861042,0.198136727,0.003542842,0.004986222,0.037003018,0.118357171,0.008397848,0.003411626,0.017189345,0.047369112,0.048287626,0.038183965,0.115470411,0.01482745,0.048812492,0.038446398,0.024143813
26463,京都府伊根町,-12.44813278,42.65560166,8.298755187,60.94117647,86.38824439,0.455128205,0.193376068,0.181623932,0.463485477,28.00718133,15.52962298,92.11618257,0.131602507,0.147717099,0.006266786,0.078782453,0.069829902,0.002685765,0,0.03133393,0.108325873,0.010743062,0.007162041,0.004476276,0.110116383,0.019695613,0.041181737,0.108325873,0.020590868,0.042076992,0.056401074,0.002685765
26465,京都府与謝野町,-6.873028055,29.93171148,14.1442595,51.58596491,88.91663311,0.581562838,0.113671828,0.140919457,0.488530741,3.951762523,36.21521336,91.22111367,0.037004713,0.000174551,0.000261826,0.096700995,0.243759818,0.003840112,0.002530983,0.033688253,0.151073486,0.015622273,0.005760168,0.014051318,0.046954093,0.035346483,0.048437773,0.112410543,0.009513004,0.051841508,0.031855472,0.05917263
27102,大阪府大阪市都島区,2.049068517,20.44283938,11.4627119,43.34006515,93.28788278,0.47212453,0.118835425,0.073635201,0.448622262,0.043775384,20.10992485,98.08636683,0.000390939,0,0.000130313,0.060269748,0.119192928,0.004343766,0.041721869,0.043850314,0.17605282,0.026562127,0.032578242,0.045522664,0.077883717,0.035227939,0.039897487,0.097734726,0.004278609,0.063723042,0.023695241,0.106943509
27103,大阪府大阪市福島区,7.687620746,19.25248844,11.46114114,40.64101382,89.69891746,0.438956957,0.099938884,0.064986467,0.484024372,0.024319911,18.42754404,133.4462773,0.000214922,0,0.0000921,0.04583973,0.116917409,0.003408044,0.047252072,0.051028554,0.207399447,0.028860915,0.02901443,0.042308873,0.083942278,0.03484802,0.030703101,0.084280012,0.002241326,0.059318391,0.016057722,0.116272644
27104,大阪府大阪市此花区,1.633393829,23.7487778,12.16236861,45.12362031,95.0297442,0.557967573,0.135133302,0.096262126,0.442022907,0.118252909,26.23307267,120.3693819,0.000586551,0.000483042,0.000276024,0.089535245,0.147465756,0.0092468,0.026153262,0.09560777,0.176482766,0.015733361,0.017631025,0.026118759,0.073422351,0.034088949,0.021357347,0.083911258,0.0023117,0.073698375,0.010385398,0.095504261
27106,大阪府大阪市西区,11.26923355,15.15425186,10.35209402,37.83698874,89.73843518,0.367965828,0.076440836,0.043395104,0.408726432,0.037463707,16.1250039,213.9360447,0.000353482,0,0,0.044656534,0.107487923,0.0025922,0.054112172,0.043036409,0.242724166,0.031400966,0.040974431,0.060739955,0.099505125,0.039089195,0.030841287,0.074967598,0.001649582,0.054878049,0.01452221,0.056468717
27107,大阪府大阪市港区,-3.395058095,23.56731658,11.80616427,44.31331331,96.70031955,0.48885722,0.135433303,0.086095481,0.443500065,0.059299671,22.81258339,106.7065347,0.000424696,0.000106174,0.0000265,0.07899347,0.125205712,0.002787068,0.027737963,0.111243829,0.171232149,0.018288475,0.022535436,0.027631789,0.072118703,0.036284971,0.024924351,0.08671763,0.001911132,0.070791527,0.016271168,0.104767213
27108,大阪府大阪市大正区,-6.240828658,25.42801781,12.30985019,47.2879902,96.56137771,0.56125627,0.142379438,0.101989968,0.429074953,0.014930944,27.4766704,104.3130485,0.000134116,0,0,0.086974015,0.159832355,0.003788768,0.015255658,0.103168483,0.179480302,0.015792121,0.021458508,0.019111484,0.070108969,0.03319363,0.019346186,0.087711651,0.002078793,0.070410729,0.010393965,0.101760268
27109,大阪府大阪市天王寺区,8.437119312,18.61503002,12.60771907,41.56098546,86.22557916,0.450080747,0.103010728,0.061771831,0.443281978,0.047455647,16.77739651,166.9193837,0.000420304,0,0,0.035434853,0.113158746,0.0033301,0.035855157,0.025509214,0.189977368,0.029033301,0.042806337,0.051600388,0.074070482,0.033882962,0.053572583,0.118622696,0.001907533,0.056094407,0.020400905,0.114322664
27111,大阪府大阪市浪速区,12.83990607,19.53183141,6.104120154,39.88167053,102.8483196,0.214846336,0.125460993,0.032576832,0.358490566,0.032502709,15.26002167,157.3957405,0.000225887,0.0000452,0.0000452,0.042511859,0.084707477,0.001671561,0.036322566,0.036051502,0.192003614,0.019697312,0.038129659,0.031081997,0.123740682,0.055613282,0.02647391,0.068579173,0.001219788,0.067043144,0.008809578,0.166026655
27113,大阪府大阪市西淀川区,-2.017353134,21.33574007,13.91232594,42.74803665,98.17483384,0.545273061,0.122693896,0.083937586,0.440371677,0.06326071,31.67590273,103.5906219,0.000326052,0.000256183,0.0000233,0.080837487,0.210675858,0.002189203,0.028715823,0.077926312,0.171689413,0.02075085,0.022520844,0.027132144,0.062881364,0.030555685,0.023755182,0.084028134,0.002352229,0.063556756,0.010200755,0.079626438
27114,大阪府大阪市東淀川区,-0.565166917,20.48722662,11.44192279,41.08730469,97.00891413,0.432300625,0.117164878,0.070551479,0.430183764,0.115945476,23.38977004,94.37607951,0.001026802,0,0.000079,0.071994629,0.135063978,0.003264704,0.036569954,0.060857775,0.175609499,0.021720815,0.027592017,0.032449581,0.06865094,0.039689853,0.031041019,0.095848033,0.002935601,0.069006371,0.012189985,0.114409457
27115,大阪府大阪市東成区,0.449950767,23.37464612,11.42245989,44.07441113,91.84381053,0.464872368,0.127297499,0.078095679,0.451882689,0.070188288,26.85464921,101.4956812,0.000634395,0,0,0.050806785,0.191918356,0.001848021,0.029926907,0.043249207,0.196055716,0.022479658,0.027223831,0.031361192,0.06992139,0.035581299,0.031333609,0.090194456,0.002151427,0.065508206,0.013653289,0.096152255
27116,大阪府大阪市生野区,-2.846823721,27.13436403,10.67651767,47.6014402,91.9404738,0.480429031,0.162161731,0.091766806,0.409815759,0.07683522,30.83791922,98.36503518,0.000673719,0,0,0.053933975,0.216464247,0.001784446,0.018354304,0.043008795,0.181248748,0.017516706,0.024727326,0.021103807,0.074710027,0.03667219,0.025437462,0.097325152,0.001893698,0.053897558,0.008084634,0.123163204
27117,大阪府大阪市旭区,-0.904223676,26.33875748,11.26586263,46.59973404,91.95075364,0.509382705,0.148114327,0.104077253,0.426499378,0.0807552,22.472223,93.3178303,0.000735443,0,0,0.067787584,0.136868533,0.003271455,0.02891053,0.053839521,0.183328261,0.023280584,0.028733009,0.034743356,0.070323595,0.039282816,0.039282816,0.106689998,0.003017854,0.070602556,0.02000913,0.08929296
27118,大阪府大阪市城東区,-0.824931256,21.93694567,13.26939854,42.89779933,92.12864806,0.549400095,0.120796716,0.09181445,0.444045781,0.070262513,24.08359744,90.36434464,0.000624686,0.0000136,0,0.060037753,0.158738134,0.00312343,0.038051523,0.054334098,0.173717017,0.028138028,0.02625039,0.036924372,0.068280891,0.034439209,0.036612029,0.095088067,0.002281462,0.067927808,0.023819547,0.091597974
27119,大阪府大阪市阿倍野区,1.316408087,24.24626562,12.16948736,45.60280374,85.48879393,0.514435855,0.148923651,0.090368657,0.42793606,0.070408857,17.51966592,108.3187588,0.000637209,0,0.000022,0.046823845,0.111709257,0.003317879,0.030146558,0.038935642,0.189822241,0.032541583,0.039111424,0.042275494,0.068752609,0.0347828,0.058315572,0.127287908,0.002702643,0.055744765,0.022082573,0.094988025
27120,大阪府大阪市住吉区,-0.807986013,24.18662113,12.36206517,44.61293743,88.73912674,0.505164548,0.147071167,0.088981846,0.414078369,0.175686383,19.25660546,91.59038902,0.001536814,0.0000466,0,0.06820969,0.105341592,0.003849796,0.028299104,0.055573666,0.186575389,0.027429796,0.030348189,0.033033732,0.070010401,0.039258604,0.043605148,0.120880486,0.003430665,0.06553967,0.01828653,0.098744159
27121,大阪府大阪市東住吉区,-3.314617056,25.83174613,12.16668715,46.2312964,90.00305228,0.517757445,0.155908871,0.100128327,0.421904164,0.184173123,23.25786239,89.81441816,0.001649956,0.0000181,0,0.0680652,0.142585172,0.003209254,0.023153772,0.05045963,0.195075517,0.022138415,0.029572281,0.032328251,0.061954925,0.036425942,0.04335213,0.114463402,0.003009809,0.061193407,0.017061629,0.094283176
27122,大阪府大阪市西成区,-8.226478208,34.4641918,7.572355185,57.57915361,143.4522265,0.294392117,0.305796261,0.059078394,0.311309153,0.066645509,23.62424627,103.2679631,0.000500382,0.0000527,0,0.078349267,0.117695083,0.00223855,0.017039319,0.060177504,0.170419531,0.014037028,0.024624055,0.016802296,0.09075347,0.039609175,0.020357641,0.087435148,0.001738169,0.079666061,0.008348476,0.170156172
27123,大阪府大阪市淀川区,2.518044143,20.01986646,10.73023934,42.08620023,97.7908046,0.417138904,0.109756633,0.064751362,0.46270296,0.105425238,22.58458295,128.8287869,0.000929403,0.0000251,0.0000251,0.062671908,0.141784203,0.002587257,0.046344557,0.048768541,0.189836852,0.028849173,0.030481908,0.040969091,0.0814986,0.03923588,0.030507027,0.078521998,0.002750531,0.067180769,0.012433906,0.094598159
27124,大阪府大阪市鶴見区,0.311201454,19.48895665,16.56547743,40.27515955,92.0142307,0.64764663,0.103795901,0.09475383,0.434863557,0.171202018,28.11317354,88.63035383,0.001551221,0.0000207,0.0000207,0.075472088,0.182630458,0.003143809,0.034768041,0.068419202,0.184967631,0.023537198,0.02558481,0.028769985,0.055885334,0.032492916,0.029990279,0.091997766,0.002233759,0.06132495,0.01534675,0.081842437
27125,大阪府大阪市住之江区,-3.281974688,22.85888232,12.21180303,45.88832772,92.15141308,0.581074151,0.135161901,0.096362318,0.437591384,0.045374736,21.11700763,110.6784058,0.000323357,0.0000898,0.0000359,0.069449934,0.122803866,0.004616822,0.024467359,0.107444401,0.187978299,0.022221823,0.024521252,0.026479359,0.068731362,0.035587253,0.027215895,0.091025042,0.002568893,0.076509898,0.01852118,0.089408256
27126,大阪府大阪市平野区,-1.582960426,24.19366988,14.30831111,43.90857231,90.60257498,0.591366008,0.143483441,0.109579058,0.406239844,0.24258206,30.94223258,93.54216145,0.002153846,0.0000246,0.0000123,0.07424,0.203618462,0.003236923,0.018830769,0.058707692,0.170264615,0.01744,0.025009231,0.022116923,0.057489231,0.035753846,0.026658462,0.103692308,0.003347692,0.060295385,0.015138462,0.101969231
27127,大阪府大阪市北区,12.03619828,18.59204603,8.424520859,41.08741259,91.52642354,0.329643296,0.099138991,0.04895449,0.471863903,0.044319365,16.2496953,346.6782013,0.000383951,0,0,0.041850643,0.098924938,0.002553273,0.057400653,0.030408908,0.168784796,0.026262238,0.039412555,0.060798618,0.106834325,0.038529468,0.034862738,0.07844116,0.00132463,0.062315224,0.017239393,0.13367249
27128,大阪府大阪市中央区,18.23681167,16.79566859,7.789682388,40.0684691,88.23740491,0.303103892,0.091280126,0.043364692,0.484273133,0.090165718,14.0129963,591.947844,0.000734792,0.0000262,0.0000262,0.02973285,0.088516244,0.003096625,0.051461712,0.020364247,0.200335905,0.029916549,0.047105443,0.062404871,0.093791004,0.034220333,0.037002047,0.075867317,0.001023461,0.050254553,0.01815987,0.155959691
27141,大阪府堺市堺区,-0.492107457,23.56751707,11.79492734,45.81538121,98.86627985,0.525328302,0.136282607,0.0931725,0.434768871,0.199573326,25.97205973,116.3134967,0.001438048,0.000355646,0,0.071423049,0.162004608,0.00456155,0.019173973,0.061109307,0.172875014,0.025405514,0.022854139,0.027925964,0.064495678,0.034002876,0.033492601,0.100044842,0.003061651,0.064356512,0.030183544,0.101235484
27142,大阪府堺市中区,0.798173753,20.9101921,15.17068134,42.09787798,93.6997256,0.65456898,0.08527066,0.106079247,0.428164362,0.838256095,27.36916549,92.34611275,0.007524767,0.0000945,0.0000189,0.090902216,0.157849958,0.005388339,0.01635408,0.068063223,0.1723323,0.02162898,0.019813961,0.021534448,0.052125085,0.038134311,0.034088331,0.121379415,0.003932542,0.057815927,0.019965212,0.091053467
27143,大阪府堺市東区,-0.207153223,24.80569188,13.0556273,46.20443587,91.21833318,0.655605642,0.112374582,0.13468082,0.432482094,0.551983323,24.19624769,79.83942699,0.005087544,0,0,0.070413769,0.152599248,0.005168728,0.022650394,0.05634184,0.186913106,0.028576841,0.024274078,0.030417016,0.048683463,0.036370525,0.048412849,0.117121749,0.004032149,0.059345655,0.02527535,0.078315698
27144,大阪府堺市西区,1.677867417,21.79436165,15.35117685,42.80815062,93.03958394,0.646472594,0.108838185,0.11183545,0.433708521,0.345739656,26.1628566,98.13578602,0.002829879,0.000327852,0.0000173,0.078667196,0.160267803,0.005521716,0.021327628,0.068296723,0.177074526,0.027280727,0.024053975,0.02741877,0.053802219,0.03382051,0.036667644,0.11105551,0.00331303,0.056028161,0.025555191,0.086673684
27145,大阪府堺市南区,-4.442463125,23.92014096,13.71103568,45.96999483,87.98688286,0.70838733,0.10880727,0.143731238,0.414125947,0.752425137,20.9919865,85.11878226,0.006926893,0.0000312,0,0.062326438,0.131798184,0.005834815,0.023713688,0.059861462,0.185122781,0.025819838,0.023542076,0.033089956,0.047224562,0.038285126,0.055399544,0.132905863,0.004415114,0.05870698,0.029751318,0.075244157
27146,大阪府堺市北区,1.628119391,21.03092784,14.87233838,41.49618182,90.77449857,0.605962092,0.106655532,0.100287815,0.437905992,0.304615483,22.38046633,84.60919386,0.002742164,0.0000438,0,0.06964804,0.135036975,0.005586429,0.027932146,0.050219519,0.181201593,0.028734375,0.024446098,0.032760104,0.051342639,0.033256028,0.047652387,0.12225966,0.003763182,0.061523651,0.036421185,0.085430068
27147,大阪府堺市美原区,-0.170570265,22.82924591,14.72747667,44.43896104,93.19299626,0.717691252,0.07917359,0.135808712,0.430804481,1.294185822,31.79447556,111.6496945,0.011818934,0.0000591,0.0000591,0.088819289,0.202931096,0.004195722,0.013178111,0.063940433,0.16818343,0.018673916,0.018910294,0.022160501,0.043966434,0.029370051,0.039002482,0.105129417,0.004963952,0.055548989,0.026888075,0.082200685
27202,大阪府岸和田市,-2.19440457,22.05417698,15.09589648,43.36451721,92.48917916,0.638433842,0.104587668,0.112014561,0.429836273,1.371924009,25.83832717,90.8559784,0.010474322,0.002090194,0.0000817,0.083934702,0.152619164,0.004740886,0.014608001,0.074009202,0.169142203,0.024288283,0.020119573,0.022630141,0.048436442,0.037354913,0.037541745,0.124512483,0.005336416,0.056890633,0.027020715,0.084168243
27203,大阪府豊中市,1.323775302,22.04167739,13.86313352,43.64748667,90.63102851,0.618920379,0.114044674,0.108292302,0.443644517,0.253638201,20.74308459,89.24490357,0.002321556,0.0000174,0,0.064181463,0.127100834,0.004214695,0.034875441,0.050281076,0.187849174,0.038001725,0.035963851,0.04290536,0.06104939,0.036629634,0.051294224,0.103618964,0.002101558,0.06144307,0.018300343,0.077850274
27204,大阪府池田市,-1.139797945,21.98552124,13.26254826,43.25225806,94.79143306,0.580708272,0.09896463,0.106922248,0.433727657,1.194348807,21.52677193,93.44520239,0.011104475,0.0000221,0.0000664,0.051186763,0.149291039,0.004999226,0.030526246,0.047824452,0.17298206,0.03121198,0.033313425,0.040900745,0.063065454,0.038688699,0.061937311,0.102307165,0.002787179,0.057159289,0.032229522,0.068396487
27205,大阪府吹田市,5.263660841,19.70591971,14.15734142,42.16812007,93.33800651,0.592643625,0.094050599,0.098106568,0.447014879,0.213946331,18.93256304,98.59976728,0.001974259,0.0000189,0.00000629,0.059837658,0.116531591,0.00406798,0.040069916,0.052393318,0.200544493,0.040415726,0.034159714,0.045156463,0.056543034,0.035674989,0.056731658,0.099153081,0.00342666,0.062968808,0.021924337,0.068401164
27206,大阪府泉大津市,-2.150925878,19.83915596,16.06888883,41.7388974,91.11790221,0.631584053,0.102596437,0.097067287,0.432171042,0.292549733,25.62735665,91.48656316,0.0024169,0.000268544,0.0000597,0.066002268,0.169183028,0.006683774,0.019633586,0.090797876,0.171689443,0.023930298,0.022647252,0.022229516,0.045234827,0.032434207,0.034612401,0.109745181,0.004028167,0.06388375,0.032464045,0.08205526
27207,大阪府高槻市,-1.546903814,23.26730032,13.59933733,43.9669543,92.71700677,0.657995251,0.095179106,0.130174461,0.429078322,0.584979683,24.08645089,86.53287031,0.005439071,0.00000652,0.000208693,0.064297127,0.159715655,0.004767339,0.029680112,0.066227541,0.175113314,0.030443147,0.023875827,0.03483223,0.048716862,0.03346268,0.050366844,0.117116118,0.003482571,0.059810219,0.023341051,0.069097075
27208,大阪府貝塚市,-1.97697034,21.55486018,15.98757173,42.99301984,93.1937508,0.660777171,0.097814208,0.108591378,0.437444073,1.575950563,26.2892301,88.89514908,0.014344521,0.000404071,0.0000253,0.073717706,0.172285779,0.00585903,0.015051645,0.078137233,0.169255247,0.025734273,0.017324545,0.020178296,0.046720711,0.035204687,0.035861303,0.12324166,0.005707503,0.057731646,0.039068616,0.064146274
27209,大阪府守口市,-2.473806554,24.57562602,12.50660137,45.28913738,94.49386808,0.564830606,0.130721364,0.108550357,0.423423792,0.197546828,28.89032559,101.1615779,0.00173871,0.0000322,0,0.086001771,0.172985591,0.003638413,0.027062706,0.065861708,0.158029461,0.019705385,0.022651533,0.027899863,0.061869114,0.034323432,0.028382838,0.095999356,0.002704661,0.069628914,0.017934476,0.103549867
27210,大阪府枚方市,-1.001279481,21.64939963,13.9175425,43.95523286,92.07280328,0.652218763,0.090966245,0.118915949,0.423258117,0.535081307,24.90554678,87.76870321,0.00503243,0.0000116,0.0000405,0.063753764,0.170981005,0.005072967,0.029279592,0.056520732,0.169440584,0.029586518,0.023841788,0.035111188,0.051221913,0.034972203,0.05016215,0.117129951,0.003376187,0.059173037,0.037954598,0.057337271
27211,大阪府茨木市,1.945986857,19.57061791,14.94715044,41.59691927,94.63176606,0.626399187,0.082097533,0.100242407,0.447606087,0.693943454,22.68885912,92.55117858,0.006560336,0.00000813,0.0000732,0.06395311,0.150733262,0.003698826,0.030647417,0.06978181,0.185120151,0.033208142,0.027785907,0.041182974,0.051474653,0.03311872,0.056742432,0.106014047,0.003178552,0.058579651,0.024680519,0.053458199
27212,大阪府八尾市,-1.067560598,23.82411218,13.65874105,44.96752192,93.43161915,0.629792329,0.110733527,0.118745683,0.424088263,0.936506012,31.23396793,95.70986517,0.008712421,0.00000869,0.0000261,0.066572275,0.224264482,0.004899108,0.0191708,0.053794637,0.176420003,0.023322881,0.022506363,0.024130712,0.050988942,0.031401197,0.036890977,0.102768343,0.003848058,0.053125787,0.02838703,0.068761238
27213,大阪府泉佐野市,0.222220018,21.59729252,14.67675023,42.7316129,91.4912614,0.609265577,0.095374907,0.101121001,0.440630549,2.649477451,24.84536815,104.733088,0.021253602,0.003917507,0.0000225,0.063918408,0.172100144,0.005313401,0.016030259,0.095821326,0.16595371,0.022154179,0.018056556,0.019497478,0.053043948,0.036428314,0.037418948,0.113540166,0.00668678,0.061351765,0.03753152,0.049959474
27214,大阪府富田林市,-4.599585201,22.03726624,13.53827242,45.13935372,90.41370744,0.669463603,0.098251549,0.125137284,0.41930655,1.502127477,24.14793484,87.64802301,0.013941243,0,0.0000199,0.064321187,0.159775823,0.005265362,0.018269212,0.048983825,0.168471649,0.024651469,0.020522946,0.027922376,0.048983825,0.035880253,0.057260815,0.135722691,0.004866471,0.056203754,0.037037037,0.071900118
